Kachelname;Aktualitaet;Bildflugnummer;Koordinatenursprung_East;Koordinatenursprung_North
dop10rgbi_32_494_5794_1_nw;2017-06-01;1258/17 Minden-Lübbecke;494000;5794000
dop10rgbi_32_494_5795_1_nw;2017-06-01;1258/17 Minden-Lübbecke;494000;5795000
dop10rgbi_32_494_5796_1_nw;2017-05-27;1258/17 Minden-Lübbecke;494000;5796000
dop10rgbi_32_494_5797_1_nw;2017-05-27;1258/17 Minden-Lübbecke;494000;5797000
dop10rgbi_32_494_5798_1_nw;2017-05-27;1258/17 Minden-Lübbecke;494000;5798000
dop10rgbi_32_494_5799_1_nw;2017-05-27;1258/17 Minden-Lübbecke;494000;5799000
dop10rgbi_32_495_5784_1_nw;2017-06-01;1258/17 Minden-Lübbecke;495000;5784000
dop10rgbi_32_495_5785_1_nw;2017-06-01;1258/17 Minden-Lübbecke;495000;5785000
dop10rgbi_32_495_5786_1_nw;2017-06-01;1258/17 Minden-Lübbecke;495000;5786000
dop10rgbi_32_495_5787_1_nw;2017-06-01;1258/17 Minden-Lübbecke;495000;5787000
dop10rgbi_32_495_5788_1_nw;2017-06-01;1258/17 Minden-Lübbecke;495000;5788000
dop10rgbi_32_495_5789_1_nw;2017-06-01;1258/17 Minden-Lübbecke;495000;5789000
dop10rgbi_32_495_5790_1_nw;2017-06-01;1258/17 Minden-Lübbecke;495000;5790000
dop10rgbi_32_495_5791_1_nw;2017-06-01;1258/17 Minden-Lübbecke;495000;5791000
dop10rgbi_32_495_5792_1_nw;2017-06-01;1258/17 Minden-Lübbecke;495000;5792000
dop10rgbi_32_495_5793_1_nw;2017-06-01;1258/17 Minden-Lübbecke;495000;5793000
dop10rgbi_32_495_5794_1_nw;2017-06-01;1258/17 Minden-Lübbecke;495000;5794000
dop10rgbi_32_495_5795_1_nw;2017-06-01;1258/17 Minden-Lübbecke;495000;5795000
dop10rgbi_32_495_5796_1_nw;2017-05-27;1258/17 Minden-Lübbecke;495000;5796000
dop10rgbi_32_495_5797_1_nw;2017-05-27;1258/17 Minden-Lübbecke;495000;5797000
dop10rgbi_32_495_5798_1_nw;2017-05-27;1258/17 Minden-Lübbecke;495000;5798000
dop10rgbi_32_495_5799_1_nw;2017-05-27;1258/17 Minden-Lübbecke;495000;5799000
dop10rgbi_32_496_5784_1_nw;2017-06-01;1258/17 Minden-Lübbecke;496000;5784000
dop10rgbi_32_496_5785_1_nw;2017-06-01;1258/17 Minden-Lübbecke;496000;5785000
dop10rgbi_32_496_5786_1_nw;2017-06-01;1258/17 Minden-Lübbecke;496000;5786000
dop10rgbi_32_496_5787_1_nw;2017-06-01;1258/17 Minden-Lübbecke;496000;5787000
dop10rgbi_32_496_5788_1_nw;2017-06-01;1258/17 Minden-Lübbecke;496000;5788000
dop10rgbi_32_496_5789_1_nw;2017-06-01;1258/17 Minden-Lübbecke;496000;5789000
dop10rgbi_32_496_5790_1_nw;2017-06-01;1258/17 Minden-Lübbecke;496000;5790000
dop10rgbi_32_496_5791_1_nw;2017-06-01;1258/17 Minden-Lübbecke;496000;5791000
dop10rgbi_32_496_5792_1_nw;2017-06-01;1258/17 Minden-Lübbecke;496000;5792000
dop10rgbi_32_496_5793_1_nw;2017-06-01;1258/17 Minden-Lübbecke;496000;5793000
dop10rgbi_32_496_5794_1_nw;2017-06-01;1258/17 Minden-Lübbecke;496000;5794000
dop10rgbi_32_496_5795_1_nw;2017-06-01;1258/17 Minden-Lübbecke;496000;5795000
dop10rgbi_32_496_5796_1_nw;2017-05-27;1258/17 Minden-Lübbecke;496000;5796000
dop10rgbi_32_496_5797_1_nw;2017-05-27;1258/17 Minden-Lübbecke;496000;5797000
dop10rgbi_32_496_5798_1_nw;2017-05-27;1258/17 Minden-Lübbecke;496000;5798000
dop10rgbi_32_496_5799_1_nw;2017-05-27;1258/17 Minden-Lübbecke;496000;5799000
dop10rgbi_32_497_5784_1_nw;2017-06-01;1258/17 Minden-Lübbecke;497000;5784000
dop10rgbi_32_497_5785_1_nw;2017-06-01;1258/17 Minden-Lübbecke;497000;5785000
dop10rgbi_32_497_5786_1_nw;2017-06-01;1258/17 Minden-Lübbecke;497000;5786000
dop10rgbi_32_497_5787_1_nw;2017-06-01;1258/17 Minden-Lübbecke;497000;5787000
dop10rgbi_32_497_5788_1_nw;2017-06-01;1258/17 Minden-Lübbecke;497000;5788000
dop10rgbi_32_497_5789_1_nw;2017-06-01;1258/17 Minden-Lübbecke;497000;5789000
dop10rgbi_32_497_5790_1_nw;2017-06-01;1258/17 Minden-Lübbecke;497000;5790000
dop10rgbi_32_497_5791_1_nw;2017-06-01;1258/17 Minden-Lübbecke;497000;5791000
dop10rgbi_32_497_5792_1_nw;2017-06-01;1258/17 Minden-Lübbecke;497000;5792000
dop10rgbi_32_497_5793_1_nw;2017-06-01;1258/17 Minden-Lübbecke;497000;5793000
dop10rgbi_32_497_5794_1_nw;2017-06-01;1258/17 Minden-Lübbecke;497000;5794000
dop10rgbi_32_497_5795_1_nw;2017-06-01;1258/17 Minden-Lübbecke;497000;5795000
dop10rgbi_32_497_5796_1_nw;2017-05-27;1258/17 Minden-Lübbecke;497000;5796000
dop10rgbi_32_497_5797_1_nw;2017-05-27;1258/17 Minden-Lübbecke;497000;5797000
dop10rgbi_32_497_5798_1_nw;2017-05-27;1258/17 Minden-Lübbecke;497000;5798000
dop10rgbi_32_497_5799_1_nw;2017-05-27;1258/17 Minden-Lübbecke;497000;5799000
dop10rgbi_32_498_5784_1_nw;2017-06-01;1258/17 Minden-Lübbecke;498000;5784000
dop10rgbi_32_498_5785_1_nw;2017-06-01;1258/17 Minden-Lübbecke;498000;5785000
dop10rgbi_32_498_5786_1_nw;2017-06-01;1258/17 Minden-Lübbecke;498000;5786000
dop10rgbi_32_498_5787_1_nw;2017-06-01;1258/17 Minden-Lübbecke;498000;5787000
dop10rgbi_32_498_5788_1_nw;2017-06-01;1258/17 Minden-Lübbecke;498000;5788000
dop10rgbi_32_498_5789_1_nw;2017-06-01;1258/17 Minden-Lübbecke;498000;5789000
dop10rgbi_32_498_5790_1_nw;2017-06-01;1258/17 Minden-Lübbecke;498000;5790000
dop10rgbi_32_498_5791_1_nw;2017-06-01;1258/17 Minden-Lübbecke;498000;5791000
dop10rgbi_32_498_5792_1_nw;2017-06-01;1258/17 Minden-Lübbecke;498000;5792000
dop10rgbi_32_498_5793_1_nw;2017-06-01;1258/17 Minden-Lübbecke;498000;5793000
dop10rgbi_32_498_5794_1_nw;2017-06-01;1258/17 Minden-Lübbecke;498000;5794000
dop10rgbi_32_498_5795_1_nw;2017-06-01;1258/17 Minden-Lübbecke;498000;5795000
dop10rgbi_32_498_5796_1_nw;2017-05-27;1258/17 Minden-Lübbecke;498000;5796000
dop10rgbi_32_498_5797_1_nw;2017-05-27;1258/17 Minden-Lübbecke;498000;5797000
dop10rgbi_32_498_5798_1_nw;2017-05-27;1258/17 Minden-Lübbecke;498000;5798000
dop10rgbi_32_498_5799_1_nw;2017-05-27;1258/17 Minden-Lübbecke;498000;5799000
dop10rgbi_32_499_5784_1_nw;2017-06-01;1258/17 Minden-Lübbecke;499000;5784000
dop10rgbi_32_499_5785_1_nw;2017-06-01;1258/17 Minden-Lübbecke;499000;5785000
dop10rgbi_32_499_5786_1_nw;2017-06-01;1258/17 Minden-Lübbecke;499000;5786000
dop10rgbi_32_499_5787_1_nw;2017-06-01;1258/17 Minden-Lübbecke;499000;5787000
dop10rgbi_32_499_5788_1_nw;2017-06-01;1258/17 Minden-Lübbecke;499000;5788000
dop10rgbi_32_499_5789_1_nw;2017-06-01;1258/17 Minden-Lübbecke;499000;5789000
dop10rgbi_32_499_5790_1_nw;2017-06-01;1258/17 Minden-Lübbecke;499000;5790000
dop10rgbi_32_499_5791_1_nw;2017-06-01;1258/17 Minden-Lübbecke;499000;5791000
dop10rgbi_32_499_5792_1_nw;2017-06-01;1258/17 Minden-Lübbecke;499000;5792000
dop10rgbi_32_499_5793_1_nw;2017-06-01;1258/17 Minden-Lübbecke;499000;5793000
dop10rgbi_32_499_5794_1_nw;2017-06-01;1258/17 Minden-Lübbecke;499000;5794000
dop10rgbi_32_499_5795_1_nw;2017-06-01;1258/17 Minden-Lübbecke;499000;5795000
dop10rgbi_32_499_5796_1_nw;2017-05-27;1258/17 Minden-Lübbecke;499000;5796000
dop10rgbi_32_499_5797_1_nw;2017-05-27;1258/17 Minden-Lübbecke;499000;5797000
dop10rgbi_32_499_5798_1_nw;2017-05-27;1258/17 Minden-Lübbecke;499000;5798000
dop10rgbi_32_499_5799_1_nw;2017-05-27;1258/17 Minden-Lübbecke;499000;5799000
dop10rgbi_32_500_5784_1_nw;2017-06-01;1258/17 Minden-Lübbecke;500000;5784000
dop10rgbi_32_500_5785_1_nw;2017-06-01;1258/17 Minden-Lübbecke;500000;5785000
dop10rgbi_32_500_5786_1_nw;2017-06-01;1258/17 Minden-Lübbecke;500000;5786000
dop10rgbi_32_500_5787_1_nw;2017-06-01;1258/17 Minden-Lübbecke;500000;5787000
dop10rgbi_32_500_5788_1_nw;2017-06-01;1258/17 Minden-Lübbecke;500000;5788000
dop10rgbi_32_500_5789_1_nw;2017-06-01;1258/17 Minden-Lübbecke;500000;5789000
dop10rgbi_32_500_5796_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5796000
dop10rgbi_32_500_5797_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5797000
dop10rgbi_32_500_5798_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5798000
dop10rgbi_32_500_5799_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5799000
dop10rgbi_32_501_5784_1_nw;2017-06-01;1258/17 Minden-Lübbecke;501000;5784000
dop10rgbi_32_501_5785_1_nw;2017-06-01;1258/17 Minden-Lübbecke;501000;5785000
dop10rgbi_32_501_5786_1_nw;2017-06-01;1258/17 Minden-Lübbecke;501000;5786000
dop10rgbi_32_501_5787_1_nw;2017-06-01;1258/17 Minden-Lübbecke;501000;5787000
dop10rgbi_32_501_5788_1_nw;2017-06-01;1258/17 Minden-Lübbecke;501000;5788000
dop10rgbi_32_501_5789_1_nw;2017-06-01;1258/17 Minden-Lübbecke;501000;5789000
dop10rgbi_32_501_5796_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5796000
dop10rgbi_32_501_5797_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5797000
dop10rgbi_32_501_5798_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5798000
dop10rgbi_32_501_5799_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5799000
dop10rgbi_32_502_5784_1_nw;2017-06-01;1258/17 Minden-Lübbecke;502000;5784000
dop10rgbi_32_502_5785_1_nw;2017-06-01;1258/17 Minden-Lübbecke;502000;5785000
dop10rgbi_32_502_5786_1_nw;2017-06-01;1258/17 Minden-Lübbecke;502000;5786000
dop10rgbi_32_502_5787_1_nw;2017-06-01;1258/17 Minden-Lübbecke;502000;5787000
dop10rgbi_32_502_5788_1_nw;2017-06-01;1258/17 Minden-Lübbecke;502000;5788000
dop10rgbi_32_502_5789_1_nw;2017-06-01;1258/17 Minden-Lübbecke;502000;5789000
dop10rgbi_32_502_5798_1_nw;2017-05-27;1258/17 Minden-Lübbecke;502000;5798000
dop10rgbi_32_502_5799_1_nw;2017-05-27;1258/17 Minden-Lübbecke;502000;5799000
dop10rgbi_32_503_5784_1_nw;2017-06-01;1258/17 Minden-Lübbecke;503000;5784000
dop10rgbi_32_503_5785_1_nw;2017-06-01;1258/17 Minden-Lübbecke;503000;5785000
dop10rgbi_32_503_5786_1_nw;2017-06-01;1258/17 Minden-Lübbecke;503000;5786000
dop10rgbi_32_503_5787_1_nw;2017-06-01;1258/17 Minden-Lübbecke;503000;5787000
dop10rgbi_32_503_5788_1_nw;2017-06-01;1258/17 Minden-Lübbecke;503000;5788000
dop10rgbi_32_503_5789_1_nw;2017-06-01;1258/17 Minden-Lübbecke;503000;5789000
dop10rgbi_32_503_5798_1_nw;2017-05-27;1258/17 Minden-Lübbecke;503000;5798000
dop10rgbi_32_503_5799_1_nw;2017-05-27;1258/17 Minden-Lübbecke;503000;5799000
dop10rgbi_32_488_5800_1_nw;2017-05-27;1258/17 Minden-Lübbecke;488000;5800000
dop10rgbi_32_488_5801_1_nw;2017-05-27;1258/17 Minden-Lübbecke;488000;5801000
dop10rgbi_32_488_5802_1_nw;2017-05-27;1258/17 Minden-Lübbecke;488000;5802000
dop10rgbi_32_488_5803_1_nw;2017-05-27;1258/17 Minden-Lübbecke;488000;5803000
dop10rgbi_32_488_5804_1_nw;2017-05-27;1258/17 Minden-Lübbecke;488000;5804000
dop10rgbi_32_488_5805_1_nw;2017-05-27;1258/17 Minden-Lübbecke;488000;5805000
dop10rgbi_32_489_5800_1_nw;2017-05-27;1258/17 Minden-Lübbecke;489000;5800000
dop10rgbi_32_489_5801_1_nw;2017-05-27;1258/17 Minden-Lübbecke;489000;5801000
dop10rgbi_32_489_5802_1_nw;2017-05-27;1258/17 Minden-Lübbecke;489000;5802000
dop10rgbi_32_489_5803_1_nw;2017-05-27;1258/17 Minden-Lübbecke;489000;5803000
dop10rgbi_32_489_5804_1_nw;2017-05-27;1258/17 Minden-Lübbecke;489000;5804000
dop10rgbi_32_489_5805_1_nw;2017-05-27;1258/17 Minden-Lübbecke;489000;5805000
dop10rgbi_32_490_5800_1_nw;2017-05-27;1258/17 Minden-Lübbecke;490000;5800000
dop10rgbi_32_490_5801_1_nw;2017-05-27;1258/17 Minden-Lübbecke;490000;5801000
dop10rgbi_32_490_5802_1_nw;2017-05-27;1258/17 Minden-Lübbecke;490000;5802000
dop10rgbi_32_490_5803_1_nw;2017-05-27;1258/17 Minden-Lübbecke;490000;5803000
dop10rgbi_32_490_5804_1_nw;2017-05-27;1258/17 Minden-Lübbecke;490000;5804000
dop10rgbi_32_490_5805_1_nw;2017-05-27;1258/17 Minden-Lübbecke;490000;5805000
dop10rgbi_32_491_5800_1_nw;2017-05-27;1258/17 Minden-Lübbecke;491000;5800000
dop10rgbi_32_491_5801_1_nw;2017-05-27;1258/17 Minden-Lübbecke;491000;5801000
dop10rgbi_32_491_5802_1_nw;2017-05-27;1258/17 Minden-Lübbecke;491000;5802000
dop10rgbi_32_491_5803_1_nw;2017-05-27;1258/17 Minden-Lübbecke;491000;5803000
dop10rgbi_32_491_5804_1_nw;2017-05-27;1258/17 Minden-Lübbecke;491000;5804000
dop10rgbi_32_491_5805_1_nw;2017-05-27;1258/17 Minden-Lübbecke;491000;5805000
dop10rgbi_32_492_5800_1_nw;2017-05-27;1258/17 Minden-Lübbecke;492000;5800000
dop10rgbi_32_492_5801_1_nw;2017-05-27;1258/17 Minden-Lübbecke;492000;5801000
dop10rgbi_32_492_5802_1_nw;2017-05-27;1258/17 Minden-Lübbecke;492000;5802000
dop10rgbi_32_492_5803_1_nw;2017-05-27;1258/17 Minden-Lübbecke;492000;5803000
dop10rgbi_32_492_5804_1_nw;2017-05-27;1258/17 Minden-Lübbecke;492000;5804000
dop10rgbi_32_492_5805_1_nw;2017-05-27;1258/17 Minden-Lübbecke;492000;5805000
dop10rgbi_32_492_5806_1_nw;2017-05-27;1258/17 Minden-Lübbecke;492000;5806000
dop10rgbi_32_492_5807_1_nw;2017-05-27;1258/17 Minden-Lübbecke;492000;5807000
dop10rgbi_32_493_5800_1_nw;2017-05-27;1258/17 Minden-Lübbecke;493000;5800000
dop10rgbi_32_493_5801_1_nw;2017-05-27;1258/17 Minden-Lübbecke;493000;5801000
dop10rgbi_32_493_5802_1_nw;2017-05-27;1258/17 Minden-Lübbecke;493000;5802000
dop10rgbi_32_493_5803_1_nw;2017-05-27;1258/17 Minden-Lübbecke;493000;5803000
dop10rgbi_32_493_5804_1_nw;2017-05-27;1258/17 Minden-Lübbecke;493000;5804000
dop10rgbi_32_493_5805_1_nw;2017-05-27;1258/17 Minden-Lübbecke;493000;5805000
dop10rgbi_32_493_5806_1_nw;2017-05-27;1258/17 Minden-Lübbecke;493000;5806000
dop10rgbi_32_493_5807_1_nw;2017-05-27;1258/17 Minden-Lübbecke;493000;5807000
dop10rgbi_32_494_5800_1_nw;2017-05-27;1258/17 Minden-Lübbecke;494000;5800000
dop10rgbi_32_494_5801_1_nw;2017-05-27;1258/17 Minden-Lübbecke;494000;5801000
dop10rgbi_32_494_5802_1_nw;2017-05-27;1258/17 Minden-Lübbecke;494000;5802000
dop10rgbi_32_494_5803_1_nw;2017-05-27;1258/17 Minden-Lübbecke;494000;5803000
dop10rgbi_32_494_5804_1_nw;2017-05-27;1258/17 Minden-Lübbecke;494000;5804000
dop10rgbi_32_494_5805_1_nw;2017-05-27;1258/17 Minden-Lübbecke;494000;5805000
dop10rgbi_32_494_5806_1_nw;2017-05-27;1258/17 Minden-Lübbecke;494000;5806000
dop10rgbi_32_494_5807_1_nw;2017-05-27;1258/17 Minden-Lübbecke;494000;5807000
dop10rgbi_32_495_5800_1_nw;2017-05-27;1258/17 Minden-Lübbecke;495000;5800000
dop10rgbi_32_495_5801_1_nw;2017-05-27;1258/17 Minden-Lübbecke;495000;5801000
dop10rgbi_32_495_5802_1_nw;2017-05-27;1258/17 Minden-Lübbecke;495000;5802000
dop10rgbi_32_495_5803_1_nw;2017-05-27;1258/17 Minden-Lübbecke;495000;5803000
dop10rgbi_32_495_5804_1_nw;2017-05-27;1258/17 Minden-Lübbecke;495000;5804000
dop10rgbi_32_495_5805_1_nw;2017-05-27;1258/17 Minden-Lübbecke;495000;5805000
dop10rgbi_32_495_5806_1_nw;2017-05-27;1258/17 Minden-Lübbecke;495000;5806000
dop10rgbi_32_495_5807_1_nw;2017-05-27;1258/17 Minden-Lübbecke;495000;5807000
dop10rgbi_32_496_5800_1_nw;2017-05-27;1258/17 Minden-Lübbecke;496000;5800000
dop10rgbi_32_496_5801_1_nw;2017-05-27;1258/17 Minden-Lübbecke;496000;5801000
dop10rgbi_32_496_5802_1_nw;2017-05-27;1258/17 Minden-Lübbecke;496000;5802000
dop10rgbi_32_496_5803_1_nw;2017-05-27;1258/17 Minden-Lübbecke;496000;5803000
dop10rgbi_32_496_5804_1_nw;2017-05-27;1258/17 Minden-Lübbecke;496000;5804000
dop10rgbi_32_496_5805_1_nw;2017-05-27;1258/17 Minden-Lübbecke;496000;5805000
dop10rgbi_32_496_5806_1_nw;2017-05-27;1258/17 Minden-Lübbecke;496000;5806000
dop10rgbi_32_496_5807_1_nw;2017-05-27;1258/17 Minden-Lübbecke;496000;5807000
dop10rgbi_32_496_5808_1_nw;2017-05-27;1258/17 Minden-Lübbecke;496000;5808000
dop10rgbi_32_496_5809_1_nw;2017-05-27;1258/17 Minden-Lübbecke;496000;5809000
dop10rgbi_32_497_5800_1_nw;2017-05-27;1258/17 Minden-Lübbecke;497000;5800000
dop10rgbi_32_497_5801_1_nw;2017-05-27;1258/17 Minden-Lübbecke;497000;5801000
dop10rgbi_32_497_5802_1_nw;2017-05-27;1258/17 Minden-Lübbecke;497000;5802000
dop10rgbi_32_497_5803_1_nw;2017-05-27;1258/17 Minden-Lübbecke;497000;5803000
dop10rgbi_32_497_5804_1_nw;2017-05-27;1258/17 Minden-Lübbecke;497000;5804000
dop10rgbi_32_497_5805_1_nw;2017-05-27;1258/17 Minden-Lübbecke;497000;5805000
dop10rgbi_32_497_5806_1_nw;2017-05-27;1258/17 Minden-Lübbecke;497000;5806000
dop10rgbi_32_497_5807_1_nw;2017-05-27;1258/17 Minden-Lübbecke;497000;5807000
dop10rgbi_32_497_5808_1_nw;2017-05-27;1258/17 Minden-Lübbecke;497000;5808000
dop10rgbi_32_497_5809_1_nw;2017-05-27;1258/17 Minden-Lübbecke;497000;5809000
dop10rgbi_32_498_5800_1_nw;2017-05-27;1258/17 Minden-Lübbecke;498000;5800000
dop10rgbi_32_498_5801_1_nw;2017-05-27;1258/17 Minden-Lübbecke;498000;5801000
dop10rgbi_32_498_5802_1_nw;2017-05-27;1258/17 Minden-Lübbecke;498000;5802000
dop10rgbi_32_498_5803_1_nw;2017-05-27;1258/17 Minden-Lübbecke;498000;5803000
dop10rgbi_32_498_5804_1_nw;2017-05-27;1258/17 Minden-Lübbecke;498000;5804000
dop10rgbi_32_498_5805_1_nw;2017-05-27;1258/17 Minden-Lübbecke;498000;5805000
dop10rgbi_32_498_5806_1_nw;2017-05-27;1258/17 Minden-Lübbecke;498000;5806000
dop10rgbi_32_498_5807_1_nw;2017-05-27;1258/17 Minden-Lübbecke;498000;5807000
dop10rgbi_32_498_5808_1_nw;2017-05-27;1258/17 Minden-Lübbecke;498000;5808000
dop10rgbi_32_498_5809_1_nw;2017-05-27;1258/17 Minden-Lübbecke;498000;5809000
dop10rgbi_32_498_5810_1_nw;2017-05-27;1258/17 Minden-Lübbecke;498000;5810000
dop10rgbi_32_498_5811_1_nw;2017-05-27;1258/17 Minden-Lübbecke;498000;5811000
dop10rgbi_32_499_5800_1_nw;2017-05-27;1258/17 Minden-Lübbecke;499000;5800000
dop10rgbi_32_499_5801_1_nw;2017-05-27;1258/17 Minden-Lübbecke;499000;5801000
dop10rgbi_32_499_5802_1_nw;2017-05-27;1258/17 Minden-Lübbecke;499000;5802000
dop10rgbi_32_499_5803_1_nw;2017-05-27;1258/17 Minden-Lübbecke;499000;5803000
dop10rgbi_32_499_5804_1_nw;2017-05-27;1258/17 Minden-Lübbecke;499000;5804000
dop10rgbi_32_499_5805_1_nw;2017-05-27;1258/17 Minden-Lübbecke;499000;5805000
dop10rgbi_32_499_5806_1_nw;2017-05-27;1258/17 Minden-Lübbecke;499000;5806000
dop10rgbi_32_499_5807_1_nw;2017-05-27;1258/17 Minden-Lübbecke;499000;5807000
dop10rgbi_32_499_5808_1_nw;2017-05-27;1258/17 Minden-Lübbecke;499000;5808000
dop10rgbi_32_499_5809_1_nw;2017-05-27;1258/17 Minden-Lübbecke;499000;5809000
dop10rgbi_32_499_5810_1_nw;2017-05-27;1258/17 Minden-Lübbecke;499000;5810000
dop10rgbi_32_499_5811_1_nw;2017-05-27;1258/17 Minden-Lübbecke;499000;5811000
dop10rgbi_32_500_5800_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5800000
dop10rgbi_32_500_5801_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5801000
dop10rgbi_32_500_5802_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5802000
dop10rgbi_32_500_5803_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5803000
dop10rgbi_32_500_5804_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5804000
dop10rgbi_32_500_5805_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5805000
dop10rgbi_32_500_5806_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5806000
dop10rgbi_32_500_5807_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5807000
dop10rgbi_32_500_5808_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5808000
dop10rgbi_32_500_5809_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5809000
dop10rgbi_32_500_5810_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5810000
dop10rgbi_32_500_5811_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5811000
dop10rgbi_32_500_5812_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5812000
dop10rgbi_32_500_5813_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5813000
dop10rgbi_32_500_5814_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5814000
dop10rgbi_32_500_5815_1_nw;2017-05-27;1258/17 Minden-Lübbecke;500000;5815000
dop10rgbi_32_501_5800_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5800000
dop10rgbi_32_501_5801_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5801000
dop10rgbi_32_501_5802_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5802000
dop10rgbi_32_501_5803_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5803000
dop10rgbi_32_501_5804_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5804000
dop10rgbi_32_501_5805_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5805000
dop10rgbi_32_501_5806_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5806000
dop10rgbi_32_501_5807_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5807000
dop10rgbi_32_501_5808_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5808000
dop10rgbi_32_501_5809_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5809000
dop10rgbi_32_501_5810_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5810000
dop10rgbi_32_501_5811_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5811000
dop10rgbi_32_501_5812_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5812000
dop10rgbi_32_501_5813_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5813000
dop10rgbi_32_501_5814_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5814000
dop10rgbi_32_501_5815_1_nw;2017-05-27;1258/17 Minden-Lübbecke;501000;5815000
dop10rgbi_32_502_5800_1_nw;2017-05-27;1258/17 Minden-Lübbecke;502000;5800000
dop10rgbi_32_502_5801_1_nw;2017-05-27;1258/17 Minden-Lübbecke;502000;5801000
dop10rgbi_32_502_5802_1_nw;2017-05-27;1258/17 Minden-Lübbecke;502000;5802000
dop10rgbi_32_502_5803_1_nw;2017-05-27;1258/17 Minden-Lübbecke;502000;5803000
dop10rgbi_32_502_5804_1_nw;2017-05-27;1258/17 Minden-Lübbecke;502000;5804000
dop10rgbi_32_502_5805_1_nw;2017-05-27;1258/17 Minden-Lübbecke;502000;5805000
dop10rgbi_32_502_5806_1_nw;2017-05-27;1258/17 Minden-Lübbecke;502000;5806000
dop10rgbi_32_502_5807_1_nw;2017-05-27;1258/17 Minden-Lübbecke;502000;5807000
dop10rgbi_32_502_5808_1_nw;2017-05-27;1258/17 Minden-Lübbecke;502000;5808000
dop10rgbi_32_502_5809_1_nw;2017-05-27;1258/17 Minden-Lübbecke;502000;5809000
dop10rgbi_32_502_5810_1_nw;2017-05-27;1258/17 Minden-Lübbecke;502000;5810000
dop10rgbi_32_502_5811_1_nw;2017-05-27;1258/17 Minden-Lübbecke;502000;5811000
dop10rgbi_32_502_5812_1_nw;2017-05-27;1258/17 Minden-Lübbecke;502000;5812000
dop10rgbi_32_502_5813_1_nw;2017-05-27;1258/17 Minden-Lübbecke;502000;5813000
dop10rgbi_32_502_5814_1_nw;2017-05-27;1258/17 Minden-Lübbecke;502000;5814000
dop10rgbi_32_502_5815_1_nw;2017-05-27;1258/17 Minden-Lübbecke;502000;5815000
dop10rgbi_32_503_5800_1_nw;2017-05-27;1258/17 Minden-Lübbecke;503000;5800000
dop10rgbi_32_503_5801_1_nw;2017-05-27;1258/17 Minden-Lübbecke;503000;5801000
dop10rgbi_32_503_5802_1_nw;2017-05-27;1258/17 Minden-Lübbecke;503000;5802000
dop10rgbi_32_503_5803_1_nw;2017-05-27;1258/17 Minden-Lübbecke;503000;5803000
dop10rgbi_32_503_5804_1_nw;2017-05-27;1258/17 Minden-Lübbecke;503000;5804000
dop10rgbi_32_503_5805_1_nw;2017-05-27;1258/17 Minden-Lübbecke;503000;5805000
dop10rgbi_32_503_5806_1_nw;2017-05-27;1258/17 Minden-Lübbecke;503000;5806000
dop10rgbi_32_503_5807_1_nw;2017-05-27;1258/17 Minden-Lübbecke;503000;5807000
dop10rgbi_32_503_5808_1_nw;2017-05-27;1258/17 Minden-Lübbecke;503000;5808000
